,Unnamed: 0,obj_values,MRO_obj_values,SAA_obj_values,epsilon,online_time,MRO_time,SAA_time,MRO_mean_val,MRO_square_val,MRO_sig_val,SAA_mean_val,SAA_square_val,SAA_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,SAA_worst_values,worst_times,MRO_worst_times,SAA_worst_times,worst_values_regret,MRO_worst_values_regret,SAA_worst_values_regret,worst_times_regret,MRO_worst_times_regret,SAA_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1,SAA_eval0,SAA_eval1,SAA_satisfy0,SAA_satisfy1,SAA_worst_satisfy0,SAA_worst_satisfy1
0,0.0,-0.024592374194033272,-0.024592374194034136,-0.05214899675065157,0.01845361669181171,0.09067698914790846,0.07524798046666666,0.003969790833333333,2.730691156089343e-09,3.416676488470905e-34,3.394521604626246e-20,2.730691156089343e-09,3.416676488470905e-34,3.9835527624481197e-20,2.8215101138128315e-09,3.416676488470905e-34,3.394521604630161e-20,-0.02459237544455903,-0.024592375444559552,0.01016611799699728,0.0005177259445189966,0.00018428166707351668,0.0002280791600544734,0.0,0.0,0.0,3.979206085205078e-05,3.236929575602214e-05,3.055731455485026e-05,0.0,0.10257165322671451,8.920023835077655e-09,0.018580571835169004,0.017609816421596806,0.16666666666666666,0.16666666666666666,0.018580571835109756,0.017609816421525062,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05462767336647047,0.055247185073227595,0.0,0.0,0.0,0.0
1,1.0,-0.022161519824412574,-0.022161519824416276,-0.04566612757090054,0.018286156535236506,0.08882534341544998,0.0884993944,0.004173269633333333,2.3986020324012703e-09,3.7902315770651854e-34,3.700656661323521e-20,2.3986020324012703e-09,3.7902315770651854e-34,8.833768967458693e-20,2.6228104814498785e-09,2.8472304070590878e-34,3.14597471625009e-20,-0.022161520851570162,-0.022161520851571172,0.010613657194514825,0.0002987861633300234,0.00020464261372878665,0.00025208791097000675,-0.014079331294617572,-0.014079331294619753,0.03301066260387352,0.00022381146748855668,0.00018308162689203669,0.00018272399902338003,1.0,0.14718747651192965,0.13554024401957127,0.007897100824052981,0.007085644291588704,0.3333333333333333,0.3333333333333333,0.00789710082405367,0.0070856442915878445,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.038814411356584734,0.040188698866272854,0.0,0.0,0.0,0.0
2,2.0,-0.018730086674504112,-0.018730086674507523,-0.03929609517197165,0.017919169196815195,0.1417951118399414,0.14215624896666668,0.005334689299999999,2.945403259638908e-09,3.9232030762671826e-34,4.0363777974978035e-20,2.945403259638908e-09,3.9232030762671826e-34,1.2338670465299677e-19,2.905994606105872e-09,1.8981536047060583e-34,1.521604670874306e-20,-0.018730087923676284,-0.01873008792368023,0.005446349155311852,0.0003794511159260667,0.00025902589162185336,0.00034181276957189,-0.008870239396038811,-0.008870239396041523,0.03563669723306703,0.00026973088582351673,0.00025223890940344004,0.00025529066721594664,4.0,0.12473122978109044,0.15786690709009712,-0.004076953458377184,-0.004648258526081786,0.4666666666666667,0.4666666666666667,-0.00407695345833908,-0.004648258526058098,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.01845564726747074,0.018701629452585935,0.0,0.0,0.0,0.0
3,3.0,-0.018423106481932787,-0.018423106481932027,-0.037562260750771057,0.017825018762674897,0.15765408102794182,0.1585281797666667,0.0057831843333333325,2.7519118449736594e-09,4.085567077707785e-34,3.0220433490467066e-20,2.7519118449736594e-09,4.085567077707785e-34,1.0717476472321479e-19,2.859486773608332e-09,1.7083382442354525e-34,1.1499148677837609e-20,-0.018423107653411083,-0.018423107653422994,0.004494332894290026,0.00040295918782546996,0.0002804756164550201,0.0003657261530557733,-0.016953163131522085,-0.01695316313152575,0.010606511321355903,0.00028328895568842995,0.00027077198028560334,0.00027490456899001995,5.0,0.11795457650909992,0.15381882857397244,-0.005944199878442239,-0.006222076963408482,0.5,0.5333333333333333,-0.005944199878460051,-0.0062220769634295705,0.5,0.5333333333333333,0.5,0.5333333333333333,0.5,0.5333333333333333,0.01245779225292796,0.012527312134747079,0.0,0.0,0.0,0.0
4,4.0,-0.017004251718315457,-0.017004251718319794,-0.03368039851536739,0.017527646021759206,0.22625222344696858,0.22869286053333332,0.0072628428,2.985273299701778e-09,4.314961740836796e-34,2.2195042703662457e-20,2.985273299701778e-09,4.314961740836796e-34,1.1851083110367334e-19,2.9167586351495555e-09,1.2202416030253233e-34,4.8227782971172615e-21,-0.017004252790505492,-0.017004252790510314,0.002141989740383867,0.0004909118016560434,0.0003766616185505767,0.00047090848286941,-0.013502418711639375,-0.01350241871164496,0.015169218131006506,0.00036982695261632005,0.00038074652353918006,0.00037964185078933997,9.0,0.09483807991800738,0.13220747957282558,-0.010582048855288632,-0.010419773929489227,0.6666666666666666,0.6333333333333333,-0.01058204885530714,-0.010419773929500687,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.003733509347511867,0.003704817555500155,0.0,0.0,0.0,0.0
5,5.0,-0.016327976085320696,-0.016327976085317823,-0.03201356176001742,0.017467286060320605,0.2334465686063273,0.23631650850000002,0.007433697766666667,3.029425393287627e-09,4.383479784409322e-34,1.0206775334171131e-20,3.029425393287627e-09,4.383479784409322e-34,1.0917394390508104e-19,2.9653862945452334e-09,1.1388921628236349e-34,3.608350833541199e-21,-0.016327976716217607,-0.016327976716284328,0.003047983575709005,0.0005186875661213667,0.0003982782363891099,0.0004910786946614034,-0.015441359239536033,-0.015441359239543486,0.005756128930343113,0.0003956079483031766,0.00040228366851801327,0.0004008293151854933,10.0,0.08831808910096509,0.1280218857906595,-0.012732258920925806,-0.012465212097340944,0.7666666666666667,0.7333333333333333,-0.012732258920916145,-0.01246521209732353,0.7666666666666667,0.7333333333333333,0.7666666666666667,0.7333333333333333,0.7666666666666667,0.7333333333333333,1.8058281285396385e-05,6.272514519952999e-05,0.0,0.0,0.0,0.0
6,6.0,-0.01619374632410827,-0.01612899672534996,-0.03130604566518437,0.017262047829584796,0.2268644886611531,0.2342798929282511,0.009949327594917763,0.06866010594471213,0.015426141267987198,0.0006108041633031208,0.06866010594471213,0.015426141267987198,0.001304247574860007,0.08675462519780103,0.022971360119101277,0.0010537009541507466,-0.016104286704678485,-0.016164219716545983,0.0050964540386679805,0.0006038268407185433,0.0005034367243448367,0.0005715926488240166,-0.015390970449640051,-0.015390970449642126,0.009553024378269666,0.0005071560541788199,0.0005052248636881067,0.0005048910776773532,14.0,0.06946389886502187,0.1100996758537774,-0.013284426798718088,-0.01296564534310815,0.8333333333333334,0.8333333333333334,-0.01362342925798544,-0.013347341163144509,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.003641965904616597,-0.0035906321496453324,0.0,0.0,0.0,0.0
7,7.0,-0.016160585950107807,-0.016129523644544265,-0.03097459227445825,0.01721783318663461,0.22641548898537184,0.22924235344991045,0.010125820349910435,0.08234448823990788,0.019528003866402223,0.0007413810430827485,0.08234448823990788,0.019528003866402223,0.0015168977503093937,0.10193115704647576,0.0280805350707381,0.0012622009712142863,-0.016095496220650155,-0.016158058437545128,0.006154034916046487,0.00061754385630284,0.0005262215932209865,0.0005934000015258334,-0.0158903687613469,-0.01593409370236423,0.006279073654068052,0.0005221048990884933,0.0005275567372639532,0.0005190292994180833,15.0,0.06578158992224366,0.11836630172086844,-0.013724771564419896,-0.01364638258186815,0.8666666666666667,0.8666666666666667,-0.014014322035507131,-0.013920451373892638,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,-0.0037873284735613797,-0.00379358570460982,0.0,0.0,0.0,0.0
8,8.0,-0.0159182882905345,-0.015864616335226806,-0.03105397293386328,0.01706158733578211,0.22688810199530837,0.22660639686004638,0.010142478593379677,0.12764663456949896,0.03441475538065172,0.0013779779760264284,0.12764663456949896,0.03441475538065172,0.002251651973720847,0.1495293670676313,0.04558471615874684,0.0019967908072792565,-0.01583112721538151,-0.015858862347365124,0.00825493569561072,0.0007088502248127698,0.0006300131479898567,0.0006795962651570101,-0.015468156422848687,-0.015494061277032163,0.00865683011013534,0.0006217241287231001,0.0006207784016926567,0.0006219228108723468,19.0,0.05450869242083703,0.11222414815743975,-0.014961406035190422,-0.014972197047004856,0.9333333333333333,0.9333333333333333,-0.015068030188037448,-0.015078090889686084,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,-0.00460885441499665,-0.00464954664426513,0.0,0.0,0.03333333333333333,0.06666666666666667
9,9.0,-0.015937158206003724,-0.015904328421585037,-0.030191432972626542,0.0170267984504156,0.22290805673498537,0.22433176133041582,0.010215574363749145,0.137590619179348,0.03793865915184988,0.001560520650381253,0.137590619179348,0.03793865915184988,0.002417827336151387,0.15805059618324477,0.04892490269316011,0.0020140800202912133,-0.01584859734681117,-0.015909182648244317,0.008401271426210862,0.0007256269454955599,0.0006470521291096434,0.0006981531778970836,-0.01584353098347396,-0.015869437486761354,0.009482895942615123,0.0006485700607299302,0.0006460825602213167,0.0006444056828816165,20.0,0.05230719830063571,0.12271147169588172,-0.014949233403172493,-0.014947112257552093,0.9333333333333333,0.9333333333333333,-0.015047979097463646,-0.015052700096400888,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,-0.005692533369058276,-0.005855434724878573,0.0,0.0,0.03333333333333333,0.03333333333333333
